track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_min,danceability_category,energy_category,valence_category,popularity_category,duration_categorys,year,category,nominee,artist,winner
1NRM5z19Y90559njWU9I8q,Andy Karl,Pretty Woman: The Musical (Original Broadway Cast Recording),Freedom,26,219325,False,0.603,0.363,8,-8.458,1,0.0292,0.461,0.0,0.0856,0.407,153.96,4,show-tunes,3.66,Media,Media,Neutral,Popularidad Baja,Duración_Media,2018,Best World Music Album,Freedom,Soweto Gospel Choir,1
0PhU6i6Kei6x0CH3jocvA3,Wham!,Make It Big,Freedom,60,302200,False,0.591,0.651,0,-12.882,1,0.0424,0.42,1.94e-06,0.129,0.824,132.538,4,synth-pop,5.04,Media,Media,Positiva,Popularidad Media,Mucha_Duración,2018,Best World Music Album,Freedom,Soweto Gospel Choir,1
2bHGHbsFmjQdmdE7hZSKr6,Stephan Jolk,Freedom,Freedom,45,240000,False,0.626,0.665,7,-10.134,0,0.0574,0.00775,0.756,0.0811,0.0327,125.009,4,techno,4.0,Media,Media,Negativa,Popularidad Media,Duración_Media,2018,Best World Music Album,Freedom,Soweto Gospel Choir,1
6T5i8eCUWZ92HOZtxt58LK,Aretha Franklin,Slow Down Soul,Angel,1,268040,False,0.27,0.577,0,-8.195,1,0.0573,0.755,0.123,0.139,0.362,170.254,4,blues,4.47,Baja,Media,Neutral,Popularidad Baja,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
2WnzBfryUtpvaP1WC1KJBg,Carl Craig,Sessions,Angel,7,429735,False,0.808,0.446,10,-21.133,0,0.0893,0.00121,0.746,0.128,0.0395,120.011,4,detroit-techno,7.16,Alta,Media,Negativa,Popularidad Baja,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
4q3PJE85zkind6pucyNq9g,Lionel Richie,The Definitive Collection,Angel,44,221853,False,0.732,0.81,9,-10.647,1,0.0407,0.0107,0.0,0.0927,0.609,128.001,4,disco,3.7,Alta,Alta,Neutral,Popularidad Media,Duración_Media,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
7uv632EkfwYhXoqf8rhYrg,Massive Attack,Mezzanine,Angel,63,379533,False,0.714,0.309,7,-10.796,1,0.0291,0.0157,0.807,0.0777,0.0671,107.346,4,electronic,6.33,Alta,Media,Negativa,Popularidad Alta,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
4W8mrhPqF1xm5OLFfpxcxG,MC Vinny;Mc Lele JP;Mc Kako;MC Lemos;Dj GM;Oldilla,Angel,Angel,44,287999,False,0.631,0.711,4,-3.611,0,0.268,0.5,0.0,0.0689,0.881,113.615,5,funk,4.8,Media,Alta,Positiva,Popularidad Media,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
2qJkesdHu9sMMVFgkRkqhQ,Theory of a Deadman,Savages,Angel,65,202213,False,0.443,0.844,11,-5.414,0,0.0425,0.00251,0.0,0.085,0.452,76.001,4,grunge,3.37,Media,Alta,Neutral,Popularidad Alta,Duración_Media,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
3kfXUGIdBNpyr2gBvU3Guj,Aerosmith,Permanent Vacation,Angel,63,308906,False,0.239,0.819,3,-3.583,1,0.0393,0.304,0.0,0.0855,0.439,171.449,4,hard-rock,5.15,Baja,Alta,Neutral,Popularidad Alta,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
0HSqXHUdHUbDjWxYIClohv,Judas Priest,Angel Of Retribution,Angel,55,264200,False,0.532,0.441,11,-7.86,0,0.0243,0.014,0.0,0.11,0.204,83.998,4,hard-rock,4.4,Media,Media,Negativa,Popularidad Media,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
0Zx5nFm89zrGjSg6dkL3W9,Barilari,Canciones Doradas,Angel,30,262077,False,0.374,0.634,4,-4.535,1,0.0293,0.161,0.0,0.117,0.227,75.565,4,heavy-metal,4.37,Media,Media,Negativa,Popularidad Baja,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
6jfXFCZtjFBp75nb95tlg2,Ryuji Imaichi,Angel,Angel,20,239266,False,0.598,0.915,6,-2.765,0,0.0914,0.0405,2.29e-06,0.183,0.701,117.072,4,j-dance,3.99,Media,Alta,Positiva,Popularidad Baja,Duración_Media,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
6T5i8eCUWZ92HOZtxt58LK,Aretha Franklin,Slow Down Soul,Angel,1,268040,False,0.27,0.577,0,-8.195,1,0.0573,0.755,0.123,0.139,0.362,170.254,4,jazz,4.47,Baja,Media,Neutral,Popularidad Baja,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
2qJkesdHu9sMMVFgkRkqhQ,Theory of a Deadman,Savages,Angel,65,202213,False,0.443,0.844,11,-5.414,0,0.0425,0.00251,0.0,0.085,0.452,76.001,4,metal,3.37,Media,Alta,Neutral,Popularidad Alta,Duración_Media,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
4c3GqlxkxTN4isG4ELQYK4,George Winston,Plains,Angel,22,393067,False,0.534,0.0106,1,-21.413,1,0.0738,0.989,0.942,0.0961,0.17,112.692,3,new-age,6.55,Media,Baja,Negativa,Popularidad Baja,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
7FDV5ELOJHCGLe52AnttEd,Shaggy;Rayvon,Hot Shot,Angel,74,235133,False,0.74,0.766,6,-2.939,1,0.178,0.116,0.0,0.0406,0.807,170.531,4,reggae,3.92,Alta,Alta,Positiva,Popularidad Alta,Duración_Media,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
6T5i8eCUWZ92HOZtxt58LK,Aretha Franklin,Slow Down Soul,Angel,1,268040,False,0.27,0.577,0,-8.195,1,0.0573,0.755,0.123,0.139,0.362,170.254,4,soul,4.47,Baja,Media,Neutral,Popularidad Baja,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
7uv632EkfwYhXoqf8rhYrg,Massive Attack,Mezzanine,Angel,63,379533,False,0.714,0.309,7,-10.796,1,0.0291,0.0157,0.807,0.0777,0.0671,107.346,4,trip-hop,6.33,Alta,Media,Negativa,Popularidad Alta,Mucha_Duración,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,1
5zz9ypkkewsz1sfqntWOn1,Ella Fitzgerald,christmas but not christmas songs,Blue Skies,0,225160,False,0.401,0.368,7,-10.511,1,0.0452,0.822,0.0,0.0674,0.681,159.844,4,blues,3.75,Media,Media,Neutral,Popularidad Baja,Duración_Media,2019,"Best Arrangement, Instrumental or A Cappella",Blue Skies,,1
5zz9ypkkewsz1sfqntWOn1,Ella Fitzgerald,christmas but not christmas songs,Blue Skies,0,225160,False,0.401,0.368,7,-10.511,1,0.0452,0.822,0.0,0.0674,0.681,159.844,4,jazz,3.75,Media,Media,Neutral,Popularidad Baja,Duración_Media,2019,"Best Arrangement, Instrumental or A Cappella",Blue Skies,,1
357pRaRB0tID9c98Eg2TDn,Ella Fitzgerald;Louis Armstrong,christmas but not christmas songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,blues,5.89,Media,Media,Neutral,Popularidad Baja,Mucha_Duración,2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,1
4aWqVlWZwVfuSTVucZrb65,Ella Fitzgerald;Louis Armstrong,pov: you are an christmas elf,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,blues,5.89,Media,Media,Neutral,Popularidad Baja,Mucha_Duración,2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,1
4kY9pd1AJwnxdThLArfvUb,Ella Fitzgerald;Louis Armstrong,Christmas Vibes But Not Christmas Songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,blues,5.89,Media,Media,Neutral,Popularidad Baja,Mucha_Duración,2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,1
33jt3kYWjQzqn3xyYQ5ZEh,Ella Fitzgerald;Louis Armstrong,The Complete Ella And Louis On Verve,Cheek To Cheek,67,354533,False,0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,4,blues,5.91,Media,Baja,Neutral,Popularidad Alta,Mucha_Duración,2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,1
5IztFgMSB1QcVh5UXEbZgF,Ella Fitzgerald;Louis Armstrong,World's Best Christmas Playlist,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz,5.89,Media,Media,Neutral,Popularidad Baja,Mucha_Duración,2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,1
4aWqVlWZwVfuSTVucZrb65,Ella Fitzgerald;Louis Armstrong,pov: you are an christmas elf,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz,5.89,Media,Media,Neutral,Popularidad Baja,Mucha_Duración,2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,1
357pRaRB0tID9c98Eg2TDn,Ella Fitzgerald;Louis Armstrong,christmas but not christmas songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz,5.89,Media,Media,Neutral,Popularidad Baja,Mucha_Duración,2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,1
4kY9pd1AJwnxdThLArfvUb,Ella Fitzgerald;Louis Armstrong,Christmas Vibes But Not Christmas Songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz,5.89,Media,Media,Neutral,Popularidad Baja,Mucha_Duración,2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,1
33jt3kYWjQzqn3xyYQ5ZEh,Ella Fitzgerald;Louis Armstrong,The Complete Ella And Louis On Verve,Cheek To Cheek,67,354533,False,0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,4,jazz,5.91,Media,Baja,Neutral,Popularidad Alta,Mucha_Duración,2014,Best Traditional Pop Vocal Album,Cheek To Cheek,Tony Bennett & Lady Gaga,1
4HURIP867U6Bllu0fa4ypq,Etta James,Desayuno en calma,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,blues,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2009,Best Traditional R&B Vocal Performance,At Last,Beyoncé,1
4HURIP867U6Bllu0fa4ypq,Etta James,Desayuno en calma,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,blues,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2001,Best Traditional R&B Vocal Album,At Last,Gladys Knight,1
7mULdwxJbL0Pl7yvrACd2X,Etta James,Christmas time but not Christmas songs 2022,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,blues,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2009,Best Traditional R&B Vocal Performance,At Last,Beyoncé,1
7mULdwxJbL0Pl7yvrACd2X,Etta James,Christmas time but not Christmas songs 2022,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,blues,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2001,Best Traditional R&B Vocal Album,At Last,Gladys Knight,1
4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last!,At Last,75,179693,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,blues,2.99,Baja,Media,Neutral,Popularidad Alta,Poca_Duración,2009,Best Traditional R&B Vocal Performance,At Last,Beyoncé,1
4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last!,At Last,75,179693,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,blues,2.99,Baja,Media,Neutral,Popularidad Alta,Poca_Duración,2001,Best Traditional R&B Vocal Album,At Last,Gladys Knight,1
4HURIP867U6Bllu0fa4ypq,Etta James,Desayuno en calma,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,jazz,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2009,Best Traditional R&B Vocal Performance,At Last,Beyoncé,1
4HURIP867U6Bllu0fa4ypq,Etta James,Desayuno en calma,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,jazz,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2001,Best Traditional R&B Vocal Album,At Last,Gladys Knight,1
7mULdwxJbL0Pl7yvrACd2X,Etta James,Christmas time but not Christmas songs 2022,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,jazz,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2009,Best Traditional R&B Vocal Performance,At Last,Beyoncé,1
7mULdwxJbL0Pl7yvrACd2X,Etta James,Christmas time but not Christmas songs 2022,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,jazz,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2001,Best Traditional R&B Vocal Album,At Last,Gladys Knight,1
4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last!,At Last,75,179693,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,jazz,2.99,Baja,Media,Neutral,Popularidad Alta,Poca_Duración,2009,Best Traditional R&B Vocal Performance,At Last,Beyoncé,1
4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last!,At Last,75,179693,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,jazz,2.99,Baja,Media,Neutral,Popularidad Alta,Poca_Duración,2001,Best Traditional R&B Vocal Album,At Last,Gladys Knight,1
7mULdwxJbL0Pl7yvrACd2X,Etta James,Christmas time but not Christmas songs 2022,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,soul,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2009,Best Traditional R&B Vocal Performance,At Last,Beyoncé,1
7mULdwxJbL0Pl7yvrACd2X,Etta James,Christmas time but not Christmas songs 2022,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,soul,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2001,Best Traditional R&B Vocal Album,At Last,Gladys Knight,1
4HURIP867U6Bllu0fa4ypq,Etta James,Desayuno en calma,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,soul,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2009,Best Traditional R&B Vocal Performance,At Last,Beyoncé,1
4HURIP867U6Bllu0fa4ypq,Etta James,Desayuno en calma,At Last,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,soul,3.04,Baja,Media,Negativa,Popularidad Baja,Duración_Media,2001,Best Traditional R&B Vocal Album,At Last,Gladys Knight,1
4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last!,At Last,75,179693,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,soul,2.99,Baja,Media,Neutral,Popularidad Alta,Poca_Duración,2009,Best Traditional R&B Vocal Performance,At Last,Beyoncé,1
4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last!,At Last,75,179693,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,soul,2.99,Baja,Media,Neutral,Popularidad Alta,Poca_Duración,2001,Best Traditional R&B Vocal Album,At Last,Gladys Knight,1
2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,blues,7.06,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1992,Best Rock Song,Layla,,1
2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,blues,7.06,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1992,Best Rock Song,Layla,,1
2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,british,7.06,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1992,Best Rock Song,Layla,,1
2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,british,7.06,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1992,Best Rock Song,Layla,,1
2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,country,7.06,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1992,Best Rock Song,Layla,,1
2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,country,7.06,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1992,Best Rock Song,Layla,,1
2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,folk,7.06,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1992,Best Rock Song,Layla,,1
2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,folk,7.06,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1992,Best Rock Song,Layla,,1
2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,hard-rock,7.06,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1992,Best Rock Song,Layla,,1
2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,hard-rock,7.06,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1992,Best Rock Song,Layla,,1
6DZkSVWQMDE97W1cGB3oPk,DJ Robin;Schürze,Best Of Karneval,Layla,0,185437,False,0.442,0.922,5,-2.918,0,0.0695,0.00134,0.0,0.432,0.388,140.082,4,party,3.09,Media,Alta,Neutral,Popularidad Baja,Duración_Media,1992,Best Rock Song,Layla,,1
4j4Jc3xTEOAPRd9GuH1CsX,DJ Robin;Schürze,Ernte 2k23,Layla,0,185437,False,0.442,0.922,5,-2.918,0,0.0695,0.00134,0.0,0.432,0.388,140.082,4,party,3.09,Media,Alta,Neutral,Popularidad Baja,Duración_Media,1992,Best Rock Song,Layla,,1
3diPEpZKPa7DyhpMtp5Psw,DJ Robin;Schürze,Ballermann Hits Party 2023,Layla,0,185437,False,0.442,0.922,5,-2.918,0,0.0695,0.00134,0.0,0.432,0.388,140.082,4,party,3.09,Media,Alta,Neutral,Popularidad Baja,Duración_Media,1992,Best Rock Song,Layla,,1
3ujiq7yK4Uan5z4876fHLK,DJ Robin;Schürze,Layla,Layla,74,185437,False,0.442,0.922,5,-2.918,0,0.0695,0.00134,0.0,0.432,0.388,140.082,4,party,3.09,Media,Alta,Neutral,Popularidad Alta,Duración_Media,1992,Best Rock Song,Layla,,1
0EiUpsNMBVX4eWczcM6DA6,DJ Robin;Schürze,Ballermann Hits 2022,Layla,30,185437,False,0.442,0.922,5,-2.918,0,0.0695,0.00134,0.0,0.432,0.388,140.082,4,party,3.09,Media,Alta,Neutral,Popularidad Baja,Duración_Media,1992,Best Rock Song,Layla,,1
5ucyKDPjLpYLGadsRO1wSB,DJ Robin;Schürze,Layla (Dutch Version),Layla,70,185706,False,0.448,0.921,5,-3.468,0,0.0687,0.00124,0.0,0.383,0.375,140.067,4,party,3.1,Media,Alta,Neutral,Popularidad Alta,Duración_Media,1992,Best Rock Song,Layla,,1
6JQg4pXTuNTOEMJVRGKhwy,DJ Robin;Schürze,Festzelt Musik 2022,Layla,24,185437,False,0.442,0.922,5,-2.918,0,0.0695,0.00134,0.0,0.432,0.388,140.082,4,party,3.09,Media,Alta,Neutral,Popularidad Baja,Duración_Media,1992,Best Rock Song,Layla,,1
43vQBJSGH5rM9eYiA9F5yL,DJ Robin;Schürze,Layla (Platin Edition),Layla,24,186640,False,0.447,0.884,5,-5.197,0,0.06,0.00165,0.0,0.376,0.458,140.085,4,party,3.11,Media,Alta,Neutral,Popularidad Baja,Duración_Media,1992,Best Rock Song,Layla,,1
2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,psych-rock,7.06,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1992,Best Rock Song,Layla,,1
2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,psych-rock,7.06,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1992,Best Rock Song,Layla,,1
2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,singer-songwriter,7.06,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1992,Best Rock Song,Layla,,1
2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,singer-songwriter,7.06,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1992,Best Rock Song,Layla,,1
2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,songwriter,7.06,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1992,Best Rock Song,Layla,,1
2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,songwriter,7.06,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1992,Best Rock Song,Layla,,1
4OIRWMwEHR6oCU7g1QgK0n,Robert Palmer;Eric 'ET' Thorngren,Fiesta temática 80s,Addicted To Love,0,359706,False,0.669,0.81,2,-6.854,1,0.0341,0.408,8.58e-06,0.0614,0.966,111.58,4,blues,6.0,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,1986,"Best Rock Vocal Performance, Male",Addicted To Love,Robert Palmer,1
4OIRWMwEHR6oCU7g1QgK0n,Robert Palmer;Eric 'ET' Thorngren,Fiesta temática 80s,Addicted To Love,0,359706,False,0.669,0.81,2,-6.854,1,0.0341,0.408,8.58e-06,0.0614,0.966,111.58,4,disco,6.0,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,1986,"Best Rock Vocal Performance, Male",Addicted To Love,Robert Palmer,1
5izGeTxueiFX1UPFGohY9w,Robert Palmer;Eric 'ET' Thorngren,Riptide,Addicted To Love,68,363640,False,0.702,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,4,disco,6.06,Alta,Media,Positiva,Popularidad Alta,Mucha_Duración,1986,"Best Rock Vocal Performance, Male",Addicted To Love,Robert Palmer,1
4OIRWMwEHR6oCU7g1QgK0n,Robert Palmer;Eric 'ET' Thorngren,Fiesta temática 80s,Addicted To Love,0,359706,False,0.669,0.81,2,-6.854,1,0.0341,0.408,8.58e-06,0.0614,0.966,111.58,4,r-n-b,6.0,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,1986,"Best Rock Vocal Performance, Male",Addicted To Love,Robert Palmer,1
4OIRWMwEHR6oCU7g1QgK0n,Robert Palmer;Eric 'ET' Thorngren,Fiesta temática 80s,Addicted To Love,0,359706,False,0.669,0.81,2,-6.854,1,0.0341,0.408,8.58e-06,0.0614,0.966,111.58,4,singer-songwriter,6.0,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,1986,"Best Rock Vocal Performance, Male",Addicted To Love,Robert Palmer,1
4OIRWMwEHR6oCU7g1QgK0n,Robert Palmer;Eric 'ET' Thorngren,Fiesta temática 80s,Addicted To Love,0,359706,False,0.669,0.81,2,-6.854,1,0.0341,0.408,8.58e-06,0.0614,0.966,111.58,4,songwriter,6.0,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,1986,"Best Rock Vocal Performance, Male",Addicted To Love,Robert Palmer,1
1tnZipedfyuRJlxkW8o5za,Robert Palmer,80's,Simply Irresistible,0,254293,False,0.646,0.934,9,-6.955,1,0.0531,0.129,1.03e-05,0.0443,0.698,142.616,4,blues,4.24,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1988,"Best Rock Vocal Performance, Male",Simply Irresistible,Robert Palmer,1
1tnZipedfyuRJlxkW8o5za,Robert Palmer,80's,Simply Irresistible,0,254293,False,0.646,0.934,9,-6.955,1,0.0531,0.129,1.03e-05,0.0443,0.698,142.616,4,disco,4.24,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1988,"Best Rock Vocal Performance, Male",Simply Irresistible,Robert Palmer,1
1tnZipedfyuRJlxkW8o5za,Robert Palmer,80's,Simply Irresistible,0,254293,False,0.646,0.934,9,-6.955,1,0.0531,0.129,1.03e-05,0.0443,0.698,142.616,4,r-n-b,4.24,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1988,"Best Rock Vocal Performance, Male",Simply Irresistible,Robert Palmer,1
1Eolhana7nKHYpcYpdVcT5,Jimi Hendrix,Axis: Bold As Love,Little Wing,71,145746,False,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,4,blues,2.43,Media,Media,Neutral,Popularidad Alta,Poca_Duración,1992,Best Rock Instrumental Performance,Little Wing,Stevie Ray Vaughan & Double Trouble,1
